Stake,RoadName,latitude,longitude,X_coor,Y_coor,Maintenanc,Main_Sec,Date,COUNTYNAME,TOWNNAME,VILLAGENAM,Remark1
105K+500,台1線,24.641447,120.828585,232647.498,2726075.368,二工處,苗栗段,2012/5/25,苗栗縣,造橋鄉,龍昇村,
106K+000,台1線,24.637153,120.828149,232602.732,2725599.869,二工處,苗栗段,2012/5/25,苗栗縣,造橋鄉,龍昇村,
106K+500,台1線,24.633076,120.826292,232414.215,2725148.478,二工處,苗栗段,2012/5/25,苗栗縣,造橋鄉,龍昇村,
107K+000,台1線,24.630015,120.823129,232093.539,2724809.954,二工處,苗栗段,2012/5/25,苗栗縣,造橋鄉,龍昇村,
107K+500,台1線,24.628696,120.81882,231657.06,2724664.347,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,埔頂里,
108K+000,台1線,24.62446,120.817149,231487.29,2724195.464,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,埔頂里,
108K+500,台1線,24.622602,120.812889,231055.72,2723990.249,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,埔頂里,
109K+000,台1線,24.621119,120.80824,230584.782,2723826.663,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,埔頂里,
109K+500,台1線,24.620099,120.80343,230097.642,2723714.302,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,埔頂里,
110K+000,台1線,24.61907,120.798623,229610.767,2723601.136,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,東明里,
110K+500,台1線,24.615577,120.795658,229309.938,2723214.608,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,大庄里,
111K+000,台1線,24.612075,120.792714,229011.342,2722827.188,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,大庄里,
111K+500,台1線,24.611654,120.787843,228518.023,2722781.37,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,大庄里,
112K+000,台1線,24.609394,120.784091,228137.735,2722531.606,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,南龍里,
112K+500,台1線,24.605281,120.782257,227951.286,2722076.402,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,龍坑里,
113K+000,台1線,24.601642,120.779335,227654.727,2721673.794,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,龍坑里,
113K+500,台1線,24.597679,120.777799,227498.526,2721235.146,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,龍坑里,
114K+000,台1線,24.593575,120.776728,227389.323,2720780.761,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,龍坑里,
114K+500,台1線,24.590809,120.772952,227006.378,2720475.101,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,龍坑里,
115K+000,台1線,24.587865,120.770109,226717.975,2720149.473,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,龍坑里,
115K+500,台1線,24.584892,120.767847,226488.32,2719820.548,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,龍坑里,
116K+000,台1線,24.582061,120.7641,226108.277,2719507.671,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,福寧里,
116K+500,台1線,24.577922,120.762182,225913.258,2719049.552,二工處,苗栗段,2012/5/25,苗栗縣,西湖鄉,湖東村,
117K+000,台1線,24.5739,120.760285,225720.298,2718604.396,二工處,苗栗段,2012/5/25,苗栗縣,西湖鄉,湖東村,
117K+500,台1線,24.569753,120.758445,225533.205,2718145.454,二工處,苗栗段,2012/5/25,苗栗縣,西湖鄉,湖東村,
118K+000,台1線,24.56594,120.755819,225266.446,2717723.611,二工處,苗栗段,2012/5/25,苗栗縣,西湖鄉,湖東村,
118K+500,台1線,24.563113,120.752166,224895.812,2717411.213,二工處,苗栗段,2012/5/25,苗栗縣,西湖鄉,三湖村,
119K+000,台1線,24.563995,120.747408,224414.054,2717509.73,二工處,苗栗段,2012/5/25,苗栗縣,西湖鄉,三湖村,
119K+500,台1線,24.567219,120.744984,224169.199,2717867.252,二工處,苗栗段,2012/5/25,苗栗縣,西湖鄉,二湖村,
120K+000,台1線,24.57146,120.745179,224189.814,2718336.93,二工處,苗栗段,2012/5/25,苗栗縣,西湖鄉,二湖村,
120K+500,台1線,24.572199,120.741693,223836.847,2718419.487,二工處,苗栗段,2012/5/25,苗栗縣,西湖鄉,二湖村,
121K+000,台1線,24.569445,120.738349,223497.635,2718115.075,二工處,苗栗段,2012/5/25,苗栗縣,西湖鄉,二湖村,
121K+500,台1線,24.572831,120.736099,223270.368,2718490.473,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,南港里,
122K+000,台1線,24.572725,120.731717,222826.588,2718479.68,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,南港里,
122K+500,台1線,24.572318,120.727082,222356.955,2718435.513,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,南港里,
123K+000,台1線,24.572915,120.722601,221903.291,2718502.463,二工處,苗栗段,2012/5/25,苗栗縣,後龍鎮,南港里,
123K+500,台1線,24.571127,120.718334,221470.612,2718305.361,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,白東里,
124K+000,台1線,24.569972,120.713589,220989.74,2718178.477,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,白東里,
124K+500,台1線,24.566545,120.711124,220739.27,2717799.353,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,白東里,
125K+000,台1線,24.562652,120.70874,220496.885,2717368.675,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,白東里,
125K+500,台1線,24.558786,120.706202,220238.874,2716941.072,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,內島里,
126K+000,台1線,24.55509,120.703368,219950.979,2716532.35,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,內島里,
126K+500,台1線,24.551429,120.700498,219659.372,2716127.507,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,新埔里,
127K+000,台1線,24.547402,120.698422,219448.057,2715681.947,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,新埔里,
127K+500,台1線,24.543062,120.697068,219309.834,2715201.583,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,新埔里,
128K+000,台1線,24.538755,120.695593,219159.365,2714724.863,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,新埔里,
128K+500,台1線,24.534418,120.694251,219022.266,2714244.858,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,通灣里,
129K+000,台1線,24.529986,120.693324,218927.285,2713754.123,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,通灣里,
129K+500,台1線,24.525515,120.69264,218856.881,2713259.128,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,通灣里,
130K+000,台1線,24.521021,120.692133,218804.413,2712761.513,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,通灣里,
130K+500,台1線,24.516535,120.691642,218753.524,2712264.726,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,通灣里,
131K+000,台1線,24.512142,120.690511,218637.882,2711778.45,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,通灣里,
131K+500,台1線,24.507751,120.689359,218520.047,2711292.405,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,通灣里,
132K+000,台1線,24.5033,120.688818,218464.122,2710799.577,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,通灣里,
132K+500,台1線,24.499458,120.691212,218705.702,2710373.487,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,平元里,
133K+000,台1線,24.495587,120.692561,218841.547,2709944.443,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,內湖里,
133K+500,台1線,24.492053,120.689589,218539.449,2709553.707,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,平元里,
134K+000,台1線,24.488,120.687524,218329.124,2709105.225,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,平元里,
134K+500,台1線,24.484057,120.685265,218099.181,2708669.068,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,平元里,
135K+000,台1線,24.480453,120.682488,217816.777,2708270.581,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,梅南里,
135K+500,台1線,24.48005,120.677841,217345.654,2708227.066,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,通南里,
136K+000,台1線,24.47766,120.674106,216966.469,2707963.225,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,通南里,
136K+500,台1線,24.473841,120.671552,216706.522,2707540.852,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,五北里,
137K+000,台1線,24.471121,120.667623,216307.525,2707240.595,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,五北里,
137K+500,台1線,24.467336,120.665059,216046.644,2706821.934,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,五南里,
138K+000,台1線,24.463102,120.663492,215886.597,2706353.353,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,五南里,
138K+500,台1線,24.458687,120.662539,215788.821,2705864.645,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,五南里,
139K+000,台1線,24.455131,120.659542,215484.055,2705471.507,二工處,苗栗段,2012/5/25,苗栗縣,通霄鎮,五南里,
139K+500,台1線,24.45114,120.657266,215252.164,2705030.06,二工處,苗栗段,2012/5/25,苗栗縣,苑裡鎮,苑港里,
140K+000,台1線,24.449552,120.652721,214790.979,2704855.345,二工處,苗栗段,2012/5/25,苗栗縣,苑裡鎮,西平里,
140K+500,台1線,24.44654,120.649501,214463.621,2704522.642,二工處,苗栗段,2012/5/25,苗栗縣,苑裡鎮,西勢里,
141K+000,台1線,24.442349,120.647672,214277.02,2704058.943,二工處,苗栗段,2012/5/25,苗栗縣,苑裡鎮,西勢里,
141K+500,台1線,24.438158,120.645838,214089.881,2703595.204,二工處,苗栗段,2012/5/25,苗栗縣,苑裡鎮,西勢里,
142K+000,台1線,24.433941,120.645232,214027.198,2703128.284,二工處,苗栗段,2012/5/25,苗栗縣,苑裡鎮,房裡里,
142K+500,台1線,24.429799,120.644799,213982.2,2702669.628,二工處,苗栗段,2012/5/25,苗栗縣,苑裡鎮,房裡里,
143K+000,台1線,24.425474,120.643545,213853.761,2702190.978,二工處,苗栗段,2012/5/25,苗栗縣,苑裡鎮,新復里,
143K+500,台1線,24.420983,120.643048,213802.03,2701693.727,二工處,台中段,2012/5/25,臺中市,大甲區,銅安里,
144K+000,台1線,24.416484,120.642838,213779.524,2701195.505,二工處,台中段,2012/5/25,臺中市,大甲區,銅安里,
144K+500,台1線,24.411986,120.643262,213821.227,2700697.239,二工處,台中段,2012/5/25,臺中市,大甲區,銅安里,
145K+000,台1線,24.407548,120.642962,213789.489,2700205.694,二工處,台中段,2012/5/25,臺中市,大甲區,日南里,
145K+500,台1線,24.403323,120.641282,213617.9,2699738.3,二工處,台中段,2012/5/25,臺中市,大甲區,日南里,
146K+000,台1線,24.39973,120.643918,213884.288,2699339.64,二工處,台中段,2012/5/25,臺中市,大甲區,孟春里,
146K+500,台1線,24.396579,120.647444,214241.042,2698989.712,二工處,台中段,2012/5/25,臺中市,大甲區,日南里,
147K+000,台1線,24.392536,120.64957,214455.536,2698541.418,二工處,台中段,2012/5/25,臺中市,大甲區,孟春里,
147K+500,台1線,24.38826,120.651142,214613.798,2698067.355,二工處,台中段,2012/5/25,臺中市,大甲區,日南里,
148K+000,台1線,24.383847,120.651938,214693.246,2697578.487,二工處,台中段,2012/5/25,臺中市,大甲區,孟春里,
148K+500,台1線,24.379609,120.650399,214535.992,2697109.472,二工處,台中段,2012/5/25,臺中市,大甲區,孟春里,
149K+000,台1線,24.375698,120.647939,214285.304,2696676.93,二工處,台中段,2012/5/25,臺中市,大甲區,孟春里,
149K+500,台1線,24.371786,120.645475,214034.31,2696244.29,二工處,台中段,2012/5/25,臺中市,大甲區,江南里,
150K+000,台1線,24.367869,120.643011,213783.213,2695811.128,二工處,台中段,2012/5/25,臺中市,大甲區,江南里,
150K+500,台1線,24.364176,120.640197,213496.677,2695402.79,二工處,台中段,2012/5/25,臺中市,大甲區,江南里,
151K+000,台1線,24.361948,120.636018,213071.973,2695157.15,二工處,台中段,2012/5/25,臺中市,大甲區,江南里,
151K+500,台1線,24.360222,120.631462,212609.256,2694967.204,二工處,台中段,2012/5/25,臺中市,大甲區,江南里,
152K+000,台1線,24.358467,120.626925,212148.48,2694774.123,二工處,台中段,2012/5/25,臺中市,大甲區,頂店里,
152K+500,台1線,24.356724,120.622377,211686.487,2694582.319,二工處,台中段,2012/5/25,臺中市,大甲區,奉化里,
153K+000,台1線,24.354116,120.618652,211307.769,2694294.474,二工處,台中段,2012/5/25,臺中市,大甲區,文武里,
153K+500,台1線,24.349859,120.617087,211147.65,2693823.441,二工處,台中段,2012/5/25,臺中市,大甲區,武曲里,
154K+000,台1線,24.345347,120.617129,211150.587,2693323.759,二工處,台中段,2012/5/25,臺中市,大甲區,新美里,
154K+500,台1線,24.34092,120.618034,211241.012,2692833.113,二工處,台中段,2012/5/25,臺中市,大甲區,義和里,
155K+000,台1線,24.336768,120.616809,211115.417,2692373.618,二工處,台中段,2012/5/25,臺中市,大甲區,義和里,
155K+500,台1線,24.332994,120.614121,210841.56,2691956.455,二工處,台中段,2012/5/25,臺中市,大甲區,義和里,
156K+000,台1線,24.329607,120.610871,210510.615,2691582.259,二工處,台中段,2012/5/25,臺中市,大甲區,武陵里,
156K+500,台1線,24.325972,120.608012,210219.389,2691180.416,二工處,台中段,2012/5/25,臺中市,大甲區,文曲里,
157K+000,台1線,24.321633,120.606674,210082.212,2690700.253,二工處,台中段,2012/5/25,臺中市,大甲區,文曲里,
157K+500,台1線,24.317282,120.605346,209946.116,2690218.786,二工處,台中段,2012/5/25,臺中市,大甲區,文曲里,
158K+000,台1線,24.312935,120.60402,209810.142,2689737.696,二工處,台中段,2012/5/25,臺中市,清水區,菁埔里,
158K+500,台1線,24.309871,120.600808,209483.139,2689399.22,二工處,台中段,2012/5/25,臺中市,清水區,菁埔里,
159K+000,台1線,24.306998,120.597156,209111.58,2689082.15,二工處,台中段,2012/5/25,臺中市,清水區,菁埔里,
159K+500,台1線,24.302614,120.596035,208996.422,2688596.978,二工處,台中段,2012/5/25,臺中市,清水區,菁埔里,
160K+000,台1線,24.298729,120.593652,208753.287,2688167.394,二工處,台中段,2012/5/25,臺中市,清水區,頂湳里,
160K+500,台1線,24.295395,120.59033,208414.982,2687799.128,二工處,台中段,2012/5/25,臺中市,清水區,菁埔里,
161K+000,台1線,24.291613,120.587683,208145.039,2687381.027,二工處,台中段,2012/5/25,臺中市,清水區,下湳里,
161K+500,台1線,24.2876,120.585425,207914.46,2686937.276,二工處,台中段,2012/5/25,臺中市,清水區,下湳里,
162K+000,台1線,24.283601,120.583133,207680.501,2686495.047,二工處,台中段,2012/5/25,臺中市,清水區,下湳里,
162K+500,台1線,24.280755,120.579369,207297.373,2686180.976,二工處,台中段,2012/5/25,臺中市,清水區,下湳里,
163K+000,台1線,24.278168,120.57533,206886.523,2685895.684,二工處,台中段,2012/5/25,臺中市,清水區,田寮里,
163K+500,台1線,24.275481,120.571383,206484.841,2685599.313,二工處,台中段,2012/5/25,臺中市,清水區,橋頭里,
164K+000,台1線,24.272027,120.568259,206166.47,2685217.834,二工處,台中段,2012/5/25,臺中市,清水區,橋頭里,
164K+500,台1線,24.26788,120.566329,205969.111,2684759.077,二工處,台中段,2012/5/25,臺中市,清水區,南社里,
165K+000,台1線,24.264305,120.563331,205663.52,2684364.106,二工處,台中段,2012/5/25,臺中市,清水區,南社里,
165K+500,台1線,24.260667,120.560426,205367.288,2683962.148,二工處,台中段,2012/5/25,臺中市,清水區,南社里,
166K+000,台1線,24.256549,120.558422,205162.303,2683506.693,二工處,台中段,2012/5/25,臺中市,梧棲區,南簡里,
166K+500,台1線,24.25238,120.556535,204969.318,2683045.507,二工處,台中段,2012/5/25,臺中市,梧棲區,福德里,
167K+000,台1線,24.248405,120.55425,204735.797,2682605.998,二工處,台中段,2012/5/25,臺中市,梧棲區,福德里,
167K+500,台1線,24.244425,120.551969,204502.797,2682166.002,二工處,台中段,2012/5/25,臺中市,梧棲區,福德里,
168K+000,台1線,24.240252,120.550094,204310.908,2681704.381,二工處,台中段,2012/5/25,臺中市,梧棲區,大村里,
168K+500,台1線,24.236061,120.548265,204123.598,2681240.865,二工處,台中段,2012/5/25,臺中市,梧棲區,興農里,
169K+000,台1線,24.23181,120.546612,203954.228,2680770.65,二工處,台中段,2012/5/25,臺中市,梧棲區,興農里,
169K+500,台1線,24.227471,120.545257,203815.065,2680290.493,二工處,台中段,2012/5/25,臺中市,梧棲區,永寧里,
170K+000,台1線,24.223156,120.543813,203666.875,2679813.064,二工處,台中段,2012/5/25,臺中市,梧棲區,永安里,
170K+500,台1線,24.218816,120.54246,203527.828,2679332.801,二工處,台中段,2012/5/25,臺中市,龍井區,山腳村,
171K+000,台1線,24.214439,120.541253,203403.658,2678848.517,二工處,台中段,2012/5/25,臺中市,龍井區,山腳村,
171K+500,台1線,24.210046,120.540128,203287.734,2678362.351,二工處,台中段,2012/5/25,臺中市,龍井區,忠和村,
172K+000,台1線,24.20565,120.539004,203172.009,2677875.869,二工處,台中段,2012/5/25,臺中市,龍井區,龍泉村,
172K+500,台1線,24.201256,120.537894,203057.659,2677389.514,二工處,台中段,2012/5/25,臺中市,龍井區,龍泉村,
173K+000,台1線,24.196855,120.536777,202942.529,2676902.576,二工處,台中段,2012/5/25,臺中市,龍井區,龍泉村,
173K+500,台1線,24.193235,120.537825,203047.669,2676501.251,二工處,台中段,2012/5/25,臺中市,龍井區,龍泉村,
174K+000,台1線,24.191575,120.54232,203503.729,2676315.91,二工處,台中段,2012/5/25,臺中市,龍井區,竹坑村,
174K+500,台1線,24.187636,120.544493,203723.121,2675878.96,二工處,台中段,2012/5/25,臺中市,龍井區,竹坑村,
175K+000,台1線,24.183144,120.544082,203679.692,2675381.553,二工處,台中段,2012/5/25,臺中市,龍井區,竹坑村,
175K+500,台1線,24.178657,120.543549,203623.889,2674884.782,二工處,台中段,2012/5/25,臺中市,龍井區,竹坑村,
176K+000,台1線,24.174168,120.543021,203568.676,2674387.745,二工處,台中段,2012/5/25,臺中市,龍井區,竹坑村,
176K+500,台1線,24.169709,120.542294,203493.19,2673894.231,二工處,台中段,2012/5/25,臺中市,大肚區,成功村,
177K+000,台1線,24.165212,120.542532,203515.719,2673396.09,二工處,台中段,2012/5/25,臺中市,大肚區,山陽村,
177K+500,台1線,24.161425,120.544757,203740.495,2672975.939,二工處,台中段,2012/5/25,臺中市,大肚區,頂街村,
178K+000,台1線,24.157378,120.546906,203957.353,2672527.005,二工處,台中段,2012/5/25,臺中市,大肚區,頂街村,
178K+500,台1線,24.153127,120.54855,204122.938,2672055.679,二工處,台中段,2012/5/25,臺中市,大肚區,大東村,
179K+000,台1線,24.148721,120.549406,204208.334,2671567.384,二工處,台中段,2012/5/25,臺中市,大肚區,大東村,
179K+500,台1線,24.144322,120.548449,204109.487,2671080.504,二工處,台中段,2012/5/25,臺中市,大肚區,新興村,
180K+000,台1線,24.14008,120.54963,204228.063,2670610.262,二工處,台中段,2012/5/25,臺中市,大肚區,新興村,
180K+500,台1線,24.136324,120.552347,204502.865,2670193.404,二工處,台中段,2012/5/25,臺中市,大肚區,新興村,
181K+000,台1線,24.132182,120.554053,204674.755,2669734.196,二工處,台中段,2012/5/25,臺中市,大肚區,社腳村,
181K+500,台1線,24.1283,120.556259,204897.672,2669303.56,二工處,台中段,2012/5/25,臺中市,大肚區,社腳村,
